index,years,회사명,stock_code,전년도ESG,종합등급,매출액,영업이익,영업이익(발표기준),당기순이익,지배주주순이익,비지배주주순이익,자산총계,부채총계,자본총계,지배주주지분,비지배주주지분,자본금,부채비율,유보율,영업이익률,지배주주순이익률,ROA,ROE,EPS(원),BPS(원),DPS(원),PER,PBR,발행주식수,배당수익률,지속가능경영 보고서공시여부,매출액_상승률(퍼센트),영업이익_상승률,배당수익률_상승률,영업이익률_상승률,이사의 수,사외이사 수,사외이사 비율,녹색 기업 지정,총 임원 수,여성 임원 수 ,여성 임원 비율,남성 평균 연봉,여성 평균 연봉,남성 정규직 수,여성 정규직 수,남성 직원 수,여성 직원 수,직원 수,여성 직원 비율,남성 직원 비율,남성 정규직 비율,여성 정규직 비율,외국인 보유수량,외국인 지분율,시가총액,상장주식수,용수 사용량(Ton),에너지 총량(TJ),온실가스 배출총량(TonCo2eq),용수 사용량 등급,에너지 총량 등급,온실가스 배출총량 등급,GICS_Sector,GICS_Industry,RE100,high_carbon,sbti,자본비율,기업규모,N자산총계,N자본총계,N지배주주지분,N시가총액,N부채총계,N매출액,N남성 정규직 수,N남성 직원 수,N직원 수,N사외이사 수,N여성 정규직 수,N여성 직원 수,기업분류,상시근로자수,장애인고용의무인원,장애인근로자수,장애인고용률
2019-12-01 00:00:00,2019,한국화장품제조,3350,,C,765,13,13,-15,-15,,842,362,480,480,0,23,75.28,2083.97,1.699346405,-1.95,-1.91,-3.03,-328,10920,100,,2.84,4532,0.32,0,0,-93,0,0,,,,0,14,1,7.142857143,,,,,,,,,,,,,,1.40719E+11,4532000,0,0,0,5,5,5,필수소비재(Cs),Household & Personal Products,,0,0,0.570071259,2,1,1,1,2,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,한국화장품제조,3350,C,C,620,-22,-22,-40,-40,,777,334,443,443,0,23,75.42,1918.21,-3.548387097,-6.49,-4.97,-8.72,-887,10091,0,,3.67,4532,0,0,-18.95424837,-35,-0.32,-5.247733502,4,1,0.25,0,16,1,6.25,52000000,40000000,119,64,121,64,185,34.59459459,65.40540541,0.983471074,1,29646,0.65,1.67911E+11,4532000,0,0,0,5,5,5,필수소비재(Cs),Household & Personal Products,,0,0,0.57014157,2,1,1,1,2,1,1,1,0,1,0,2,2,5,,,,
2021-12-01 00:00:00,2021,한국화장품제조,3350,C,D,678,-8,-8,-12,-12,,765,336,430,430,0,23,78.06,1861.62,-1.179941003,-1.77,-1.56,-2.75,-265,9808,0,,2.63,4532,0,0,9.35483871,14,0,2.368446094,4,1,0.25,0,16,2,12.5,55000000,42000000,112,65,113,66,179,36.87150838,63.12849162,0.991150442,0.984848485,29406,0.65,1.16926E+11,4532000,0,0,0,5,5,5,필수소비재(Cs),Household & Personal Products,,0,0,0.562091503,2,1,1,1,2,1,1,0,0,1,0,2,2,5,,,,
2022-12-01 00:00:00,2022,한국화장품제조,3350,D,D,1039,43,43,40,40,,827,354,472,472,0,23,74.98,2049.43,4.138594803,3.88,5.07,8.94,890,10747,100,32.08,2.66,4532,0.35,0,53.24483776,51,0.35,5.318535806,3,1,0.333333333,0,16,2,12.5,57000000,49000000,119,63,121,65,186,34.94623656,65.05376344,0.983471074,0.969230769,49499,1.09,1.29389E+11,4532000,0,0,0,5,5,5,필수소비재(Cs),Household & Personal Products,,0,0,0.570737606,2,1,1,1,2,1,1,1,0,1,0,2,2,5,,,,
2023-12-01 00:00:00,2023,한국화장품제조,3350,,,1093,90,90,73,73,,892,366,526,526,0,23,69.46,2286.75,8.234217749,6.66,8.47,14.58,1607,11934,100,14.56,1.96,4532,0.43,,5.197305101,47,0.08,4.095622947,3,1,0.333333333,0,16,2,12.5,52000000,49000000,126,65,129,69,198,34.84848485,65.15151515,0.976744186,0.942028986,26430,0.58,1.06049E+11,4532000,0,0,0,5,5,5,필수소비재(Cs),Household & Personal Products,,0,0,0.589686099,2,1,1,1,1,1,1,1,1,1,0,2,2,5,,,,
2022-12-01 00:00:00,2022,하림지주,3380,,B+,137753,9413,9413,5690,2440,3251,132690,82096,50594,27208,23386,112,162.26,24346.49,6.833245011,1.77,4.57,10.12,2243,24537,120,3.41,0.31,112006,1.57,0,0,-93,0,0,7,4,0.571428571,0,17,3,17.64705882,92000000,63000000,43,22,43,22,65,33.84615385,66.15384615,1,1,8569765,7.65,8.56843E+11,112005621,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.381294747,1,3,4,4,3,4,4,0,0,0,3,1,1,2,,,,
2023-12-01 00:00:00,2023,하림지주,3380,,,120624,5675,5675,1783,371,1413,133851,81376,52475,27897,24578,112,155.07,24907.59,4.704702215,0.31,1.34,1.34,331,25100,120,23.49,0.31,112006,1.54,,-12.43457493,-3738,-0.03,-2.128542796,7,4,0.571428571,0,17,3,17.64705882,93000000,72000000,45,24,45,24,69,34.7826087,65.2173913,1,1,7237699,6.46,8.70284E+11,112005621,0,0,0,5,5,5,해당없음,Not Available,,0,0,0.392040403,2,3,4,4,3,4,4,0,0,0,3,1,1,2,,,,
2019-12-01 00:00:00,2019,쌍용C&E,3410,,B+,15385,2292,2292,1311,1307,5,33680,15667,18014,18014,0,5054,86.97,256.42,14.89762756,8.49,3.86,6.99,259,3564,420,24.03,1.74,503860,6.76,1,0,-93,0,0,,,,0,7,0,0,,,,,,,,,,,,,,2.85688E+12,503859595,0,0,0,5,5,5,소재(Ma),Building Materials,,1,1,0.534857482,2,3,3,3,3,3,3,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,쌍용C&E,3410,B+,A,14708,2502,2502,1382,1382,,33268,16371,16897,16897,0,504,96.89,3269.77,17.01115039,9.39,4.13,7.92,274,3370,440,24.42,1.98,503860,6.59,1,-4.40038999,210,-0.17,2.113522835,7,4,0.571428571,0,7,0,0,95000000,62000000,972,41,1043,41,1084,3.782287823,96.21771218,0.931927133,1,14243924,2.83,3.36578E+12,503859595,3641,13.96,719,1,1,1,소재(Ma),Building Materials,,1,1,0.507905495,2,3,3,3,4,3,3,3,3,3,3,2,2,5,,,,
2021-12-01 00:00:00,2021,쌍용C&E,3410,A,B+,16614,2487,2487,1860,1860,,35648,19093,16555,16555,0,504,115.33,3201.87,14.969303,11.19,5.4,11.12,369,3302,440,20.89,2.34,503860,5.71,1,12.95893391,-15,-0.88,-2.041847397,7,4,0.571428571,0,7,0,0,87000000,55000000,983,40,1094,41,1135,3.612334802,96.3876652,0.898537477,0.975609756,15379662,3.05,3.88476E+12,503859595,3546,14.50752061,744,1,1,1,소재(Ma),Building Materials,,1,1,0.46440193,2,3,3,3,4,3,3,3,3,3,3,2,2,5,,,,
2022-12-01 00:00:00,2022,쌍용C&E,3410,,B+,17059,1920,1920,1278,1278,,38743,22812,15931,15931,0,504,143.19,3078.16,11.25505598,7.49,3.44,7.87,254,3178,440,22.71,1.81,503860,7.64,1,2.678463946,-567,1.93,-3.714247015,7,4,0.571428571,0,7,1,14.28571429,89000000,59000000,1030,42,1117,42,1159,3.623813632,96.37618637,0.922112802,1,11978371,2.38,2.90223E+12,503859595,5278,15.81436075,817,1,1,1,소재(Ma),Building Materials,,1,1,0.411196861,2,3,3,3,4,3,3,3,3,3,3,2,2,5,,,,
2023-12-01 00:00:00,2023,쌍용C&E,3410,,,18694,1841,1841,2197,2197,,36395,20606,15789,15789,0,504,130.51,3106.5,9.848079598,11.75,5.85,13.85,437,3240,280,13.16,1.77,498697,4.87,,9.58438361,-79,-2.77,-1.406976384,7,4,0.571428571,0,7,1,14.28571429,90000000,62000000,1063,41,1118,45,1163,3.869303525,96.13069647,0.950805009,0.911111111,11843265,2.37,2.86751E+12,498696968,0,0,0,5,5,5,소재(Ma),Building Materials,,1,1,0.433823327,2,3,3,3,3,3,3,3,3,3,3,2,2,5,,,,
2019-12-01 00:00:00,2019,한진중공업홀딩스,3480,,B,8776,384,384,304,303,1,18607,15002,3605,3336,268,1551,416.17,130.73,4.375569736,3.45,1.63,8.98,1025,12123,0,2.53,0.21,29530,0,0,0,-93,0,0,,,,0,8,0,0,,,,,,,,,,,,,,76482213080,29529812,0,0,0,5,5,5,산업(In),Engineering & Construction,,0,0,0.19374429,1,3,2,2,1,3,3,,,,0,0,0,3,,,,
2020-12-01 00:00:00,2020,한진중공업홀딩스,3480,B,B,7952,504,504,-36,-38,2,18372,14806,3566,3295,270,1551,415.22,128.09,6.338028169,-0.48,-0.19,-1.15,-129,11984,0,,0.35,29530,0,0,-9.389243391,120,0,1.962458433,5,3,0.6,0,7,0,0,68776000,41214000,4,1,6,1,7,14.28571429,85.71428571,0.666666667,1,386223,1.31,1.24763E+11,29529812,0,0,0,5,5,5,산업(In),Engineering & Construction,,0,0,0.194099717,1,3,2,2,2,3,3,0,0,0,2,0,0,3,,,,
2021-12-01 00:00:00,2021,한진중공업홀딩스,3480,B,C,8880,446,446,-75,-65,-10,18378,14892,3486,3225,261,1551,427.19,123.58,5.022522523,-0.73,-0.41,-2,-221,11747,100,,0.35,29530,2.4,0,11.67002012,-58,2.4,-1.315505646,5,3,0.6,0,8,0,0,76088000,44415000,5,1,6,1,7,14.28571429,85.71428571,0.833333333,1,506180,1.71,1.22992E+11,29529812,0,0,0,5,5,5,산업(In),Engineering & Construction,,0,0,0.189683317,1,3,2,2,2,3,3,0,0,0,2,0,0,3,,,,
2022-12-01 00:00:00,2022,한진중공업홀딩스,3480,C,C,14401,371,371,149,147,2,19960,16292,3668,3397,271,1551,444.19,134.64,2.576209985,1.02,0.78,4.44,498,12328,100,7.83,0.32,29530,2.57,0,62.17342342,-75,0.17,-2.446312537,5,3,0.6,0,6,0,0,84841000,49758000,6,1,7,1,8,12.5,87.5,0.857142857,1,525457,1.78,1.15019E+11,29529812,0,0,0,5,5,5,산업(In),Engineering & Construction,,0,0,0.183767535,1,3,2,2,2,3,3,0,0,0,2,0,0,3,,,,
2023-12-01 00:00:00,2023,한진중공업홀딩스,3480,,,12426,394,394,79,76,3,18657,14979,3678,3404,274,1551,407.27,135.1,3.170770964,0.61,0.41,2.22,256,12352,100,12.55,0.26,29530,3.11,,-13.71432539,23,0.54,0.594560979,5,3,0.6,0,6,0,0,89832000,54422000,5,1,6,1,7,14.28571429,85.71428571,0.833333333,1,349633,1.18,94938345580,29529812,0,0,0,5,5,5,산업(In),Engineering & Construction,,0,0,0.197137804,1,3,2,2,1,3,3,0,0,0,2,0,0,3,,,,
2019-12-01 00:00:00,2019,대한항공,3490,,A,123843,1761,1761,-6228,-6291,63,270141,242333,27808,26562,1246,4798,871.45,453.63,1.421961677,-5.08,-2.36,-22.09,-5007,21140,0,,0.87,124539,0,1,0,-93,0,0,,,,0,10,4,40,,,,,,,,,,,,,,2.70307E+12,94844634,0,0,0,5,5,5,산업(In),Airlines,,0,1,0.102938836,1,4,3,4,3,4,4,,,,0,0,0,1,19770,573,160,0.81
2020-12-01 00:00:00,2020,대한항공,3490,A,A,76105,1073,1073,-2300,-2115,-185,251901,218783,33117,32065,1052,8766,660.63,265.79,1.409894225,-2.78,-0.88,-7.22,-1298,15465,0,,1.36,206223,0,1,-38.54719282,-688,0,-0.012067452,9,6,0.666666667,0,83,5,6.024096386,237588823,163174540,10073,7454,10452,8066,18518,43.55761961,56.44238039,0.963738997,0.924125961,21392512,12.28,4.7385E+12,174209713,672913,5315.22,303760.2,1,1,4,산업(In),Airlines,,0,1,0.131468315,1,4,4,4,4,4,4,3,3,3,3,3,3,2,19203,595,147,0.77
2021-12-01 00:00:00,2021,대한항공,3490,,A,90168,14180,14180,5788,5777,11,266719,198062,68657,67539,1118,17447,288.48,287.12,15.72619998,6.41,2.23,11.6,1797,19356,0,16.33,1.52,347821,0,1,18.47841798,13107,0,14.31630576,12,9,0.75,0,86,5,5.813953488,,,,,,,,,,,,41751385,12,1.02085E+13,347820825,473282,5645.569189,374515,1,1,4,산업(In),Airlines,,0,1,0.257413233,1,4,4,4,4,4,4,,,,3,0,0,2,,,,
2022-12-01 00:00:00,2022,대한항공,3490,A,A,140961,28306,28306,17295,17284,11,289977,197052,92925,89942,2983,18467,212.06,387.05,20.08073155,12.26,6.21,21.95,4680,24353,750,4.9,0.94,368221,3.27,1,56.33151451,14126,3.27,4.354531568,12,9,0.75,0,87,4,4.597701149,301936056,216486768,9602,7806,9908,7838,17746,44.16769976,55.83230024,0.969115866,0.995917326,59591235,16.18,8.45066E+12,368220661,470837,6368.333887,423145.556,1,1,4,산업(In),Airlines,,0,1,0.32045645,1,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2023-12-01 00:00:00,2023,대한항공,3490,,,161118,17901,17901,11291,10612,679,303918,205766,98152,95260,2892,18467,209.64,415.85,11.11049045,6.59,3.8,11.46,2873,25793,750,8.32,0.93,368221,3.14,,14.29969992,-10405,-0.13,-8.970241102,11,8,0.727272727,0,83,3,3.614457831,332035983,246784937,9377,7657,10062,7939,18001,44.10310538,55.89689462,0.931922083,0.964479154,60146950,16.33,8.80047E+12,368220661,0,0,0,5,5,5,산업(In),Airlines,,0,1,0.322955534,1,4,4,4,4,4,4,3,3,3,3,3,3,1,,,,
2019-12-01 00:00:00,2019,영진약품,3520,,B,2205,100,100,50,50,,2004,847,1158,1158,0,914,73.17,26.58,4.535147392,2.28,2.54,4.42,28,633,0,241.07,10.48,182893,0,0,0,-93,0,0,,,,0,6,0,0,,,,,,,,,,,,,,1.21258E+12,182892731,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.577844311,2,1,1,1,3,1,2,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,영진약품,3520,B,B+,2085,4,4,-1,-1,,1881,737,1144,1144,0,914,64.38,25.14,0.191846523,-0.06,-0.07,-0.12,-1,626,0,,12.85,182893,0,0,-5.442176871,-96,0,-4.34330087,2,3,1.5,0,14,1,7.142857143,67000000,54000000,461,168,462,168,630,26.66666667,73.33333333,0.997835498,1,7963713,4.35,1.47046E+12,182892731,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.608187135,3,1,1,1,3,1,2,2,2,2,2,3,3,5,,,,
2021-12-01 00:00:00,2021,영진약품,3520,B+,B+,1961,-139,-139,-116,-116,,1941,892,1049,1049,0,914,85.05,14.7,-7.088220296,-5.91,-6.06,-10.56,-63,573,0,,9.22,182893,0,0,-5.947242206,-143,0,-7.280066819,5,3,0.6,0,14,0,0,65000000,55000000,458,165,462,167,629,26.55007949,73.44992051,0.991341991,0.988023952,6766277,3.7,9.67503E+11,182892731,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.540443071,2,1,1,1,3,2,2,2,2,2,2,3,3,5,630,19,3,0.48
2022-12-01 00:00:00,2022,영진약품,3520,B+,B+,2184,-74,-74,-220,-220,,2031,1132,899,899,0,914,125.97,-1.72,-3.388278388,-10.06,-11.06,-22.55,-120,491,0,,6.61,182893,0,0,11.37174911,65,0,3.699941907,5,3,0.6,0,13,2,15.38461538,68000000,58000000,439,153,450,160,610,26.2295082,73.7704918,0.975555556,0.95625,8659323,4.73,5.94401E+11,182892731,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.442639094,2,1,1,1,3,2,2,2,2,2,2,3,2,5,,,,
2023-12-01 00:00:00,2023,영진약품,3520,,,2349,31,31,-39,-39,,2266,1370,896,896,0,914,152.81,-1.98,1.319710515,-1.65,-1.8,-4.32,-21,490,0,,4.34,182893,0,,7.554945055,105,0,4.707988903,5,3,0.6,0,13,2,15.38461538,67000000,54000000,422,148,448,176,624,28.20512821,71.79487179,0.941964286,0.840909091,6024384,3.29,3.88647E+11,182892731,0,0,0,5,5,5,헬스케어(He),Drug Manufacturers - Specialty & Generic,,0,0,0.395410415,2,1,1,1,3,2,2,2,2,2,2,3,3,5,,,,
2019-12-01 00:00:00,2019,LG,3550,,A,65345,9943,9943,11068,10799,268,224346,34136,190210,188270,1940,8794,17.95,2041.26,15.21616038,16.53,4.89,5.87,6141,107063,2200,11.35,0.65,172557,3.16,1,0,-93,0,0,,,,0,21,1,4.761904762,,,,,,,,,,,,,,1.27347E+13,172557131,0,0,0,5,5,5,기술(Te),Consumer Electronics,,0,1,0.847842172,4,4,4,4,4,4,4,,,,0,0,0,2,,,,
2020-12-01 00:00:00,2020,LG,3550,A,A,51991,15861,15861,15407,14657,750,242823,34210,208613,202583,6030,8794,16.4,2204.02,30.50720317,28.19,6.6,7.5,8334,115201,2500,9.92,0.72,172557,3.02,1,-20.43614661,5918,-0.14,15.29104279,7,4,0.571428571,0,24,1,4.166666667,181000000,101000000,147,35,148,37,185,20,80,0.993243243,0.945945946,58877848,34.12,1.50987E+13,172557131,0,0,0,5,5,5,기술(Te),Consumer Electronics,,0,1,0.859115487,4,4,4,4,4,4,4,1,1,1,3,2,2,2,,,,
2021-12-01 00:00:00,2021,LG,3550,A,A,68590,24601,24601,26840,25655,1185,256698,37296,219402,212465,6937,8016,17,2551.24,35.86674442,37.4,10.75,12.36,15499,132562,2800,5.22,0.61,157301,3.46,1,31.92667962,8740,0.44,5.359541254,6,4,0.666666667,0,26,3,11.53846154,145000000,89000000,152,31,153,33,186,17.74193548,82.25806452,0.993464052,0.939393939,56627167,36,1.27257E+13,157300993,7558,17.9356271,0,1,1,5,기술(Te),Consumer Electronics,,0,1,0.854708646,4,4,4,4,4,4,4,1,1,1,3,1,1,2,,,,
2022-12-01 00:00:00,2022,LG,3550,A,A,71860,19414,19414,21158,19796,1362,296337,33995,262342,254524,7818,8016,12.96,3096.84,27.01642082,27.55,7.65,8.48,12347,159842,3000,6.33,0.49,157301,3.84,1,4.767458813,-5187,0.38,-8.850323605,7,4,0.571428571,0,26,3,11.53846154,221000000,126000000,157,32,157,40,197,20.30456853,79.69543147,1,0.8,56832832,36.13,1.22852E+13,157300993,9457.9,18.24657542,0,1,1,5,기술(Te),Consumer Electronics,,0,1,0.885282634,4,4,4,4,4,4,4,1,1,1,3,1,2,2,,,,
2023-12-01 00:00:00,2023,LG,3550,,,74453,15890,15890,14143,12612,1530,302531,32366,270165,261289,8876,8016,11.98,3203.76,21.34232334,16.94,4.72,4.89,7867,165188,3100,10.92,0.52,157301,3.61,,3.608405232,-3524,-0.23,-5.674097473,7,4,0.571428571,0,26,3,11.53846154,206000000,125000000,150,35,150,45,195,23.07692308,76.92307692,1,0.777777778,57058269,36.27,1.35122E+13,157300993,0,0,0,5,5,5,기술(Te),Consumer Electronics,,0,1,0.893015922,4,4,4,4,4,4,4,1,1,1,3,2,2,2,,,,
2019-12-01 00:00:00,2019,IHQ,3560,,B,993,-70,-70,-663,-662,-1,1658,290,1369,1364,5,731,21.16,96.81,-7.049345418,-66.69,-33.38,-39.04,-20375,44283,0,,1.77,3250,0,0,0,-93,0,0,,,,0,11,1,9.090909091,,,,,,,,,,,,,,2.55181E+11,146235748,0,0,0,5,5,5,커뮤니케이션(Co),Entertainment,,0,0,0.825693607,3,1,1,2,2,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,IHQ,3560,B,C,810,-162,-162,-182,-182,0,1463,277,1187,1182,4,731,23.31,71.96,-20,-22.5,-11.69,-14.32,-5612,38690,0,,1.87,3250,0,0,-18.42900302,-92,0,-12.95065458,7,3,0.428571429,0,7,0,0,116000000,66000000,140,58,148,67,215,31.1627907,68.8372093,0.945945946,0.865671642,3599731,2.46,2.3544E+11,146235748,0,0,0,5,5,5,커뮤니케이션(Co),Entertainment,,0,0,0.811346548,3,1,1,1,2,1,1,1,1,1,2,2,2,5,,,,
2021-12-01 00:00:00,2021,IHQ,3560,C,D,600,-116,-116,-101,-101,0,2386,1204,1182,1149,33,731,101.87,67.43,-19.33333333,-16.91,-5.25,-8.7,-3122,37672,0,,1.76,3250,0,0,-25.92592593,46,0,0.666666667,6,3,0.5,0,7,0,0,132000000,65000000,119,57,121,61,182,33.51648352,66.48351648,0.983471074,0.93442623,3588406,2.45,2.15698E+11,146235748,0,0,0,5,5,5,커뮤니케이션(Co),Entertainment,,0,0,0.495389774,2,1,1,1,2,2,1,1,0,1,2,2,2,5,,,,
2022-12-01 00:00:00,2022,IHQ,3560,,D,468,-322,-322,-1121,-1025,-96,2463,1588,875,641,233,1070,181.58,-34.17,-68.8034188,-218.98,-46.24,-114.46,-22416,14343,0,,1.33,4758,0,0,-22,-206,0,-49.47008547,5,3,0.6,0,6,0,0,136000000,84000000,114,67,124,76,200,38,62,0.919354839,0.881578947,2384372,1.11,90562459104,214095648,0,0,0,5,5,5,커뮤니케이션(Co),Entertainment,,0,0,0.355257816,1,1,1,1,1,2,1,0,1,1,2,2,2,5,,,,
2023-12-01 00:00:00,2023,IHQ,3560,,,363,-174,-174,375,360,16,1517,430,1086,1027,59,27,39.63,3926.7,-47.9338843,99.1,18.87,43.12,6323,19297,0,1.7,0.56,5475,0,,-22.43589744,148,0,20.86953451,7,3,0.428571429,0,8,0,0,147000000,76000000,70,37,73,45,118,38.13559322,61.86440678,0.95890411,0.822222222,355950,2.17,58878996765,16423709,0,0,0,5,5,5,커뮤니케이션(Co),Entertainment,,0,0,0.715886618,3,1,1,1,1,1,1,0,0,0,2,2,2,5,,,,
2019-12-01 00:00:00,2019,SNT다이내믹스,3570,,B+,3751,193,193,166,166,,8414,2243,6171,6171,0,856,36.34,687.42,5.145294588,4.44,1.97,2.72,501,20278,300,13.2,0.33,33253,4.54,0,0,-93,0,0,,,,0,10,0,0,,,,,,,,,,,,,,2.198E+11,33252697,0,0,0,5,5,5,산업(In),Aerospace & Defense,,0,0,0.73342049,3,2,3,3,2,2,2,,,,0,0,0,4,,,,
2020-12-01 00:00:00,2020,SNT다이내믹스,3570,B+,B,3018,136,136,83,83,,8334,2359,5974,5974,0,856,39.49,683.73,4.50629556,2.76,1,1.37,251,20182,300,23.48,0.29,33253,5.09,0,-19.54145561,-57,0.55,-0.638999028,4,1,0.25,0,5,0,0,56399000,41841000,638,19,639,20,659,3.034901366,96.96509863,0.998435055,0.95,3374777,10.15,1.95858E+11,33252697,95852,252.44,13353.145,1,1,1,산업(In),Aerospace & Defense,,0,0,0.716822654,3,2,3,3,2,2,2,2,2,2,0,1,1,4,,,,
2021-12-01 00:00:00,2021,SNT다이내믹스,3570,B,C,3360,206,206,590,590,,8796,2267,6529,6529,0,856,34.72,761.01,6.130952381,17.56,6.89,9.44,1774,22173,400,5.05,0.4,33253,4.46,0,11.33200795,70,-0.63,1.624656821,4,1,0.25,0,5,0,0,63329000,44997000,562,19,563,20,583,3.430531732,96.56946827,0.998223801,0.95,2226320,6.7,2.97944E+11,33252697,0,0,0,5,5,5,산업(In),Aerospace & Defense,,0,0,0.742269213,3,2,3,3,2,2,2,2,2,2,0,1,1,4,,,,
2022-12-01 00:00:00,2022,SNT다이내믹스,3570,C,C,4080,258,258,230,230,,9310,2719,6591,6591,0,856,41.26,768.14,6.323529412,5.64,2.54,3.51,692,22356,500,13.5,0.42,33253,5.35,0,21.42857143,52,0.89,0.192577031,4,1,0.25,0,5,0,0,67053000,46331000,536,20,537,21,558,3.76344086,96.23655914,0.998137803,0.952380952,1077769,3.24,3.1058E+11,33252697,0,0,0,5,5,5,산업(In),Aerospace & Defense,,0,0,0.707948443,3,3,3,3,2,2,2,2,2,2,0,1,1,4,,,,
2023-12-01 00:00:00,2023,SNT다이내믹스,3570,,,4860,416,416,495,495,,10569,3562,7007,7007,0,856,50.84,816.77,8.559670782,10.19,4.98,7.29,1490,23609,700,9.67,0.61,33253,4.86,,19.11764706,158,-0.49,2.23614137,4,1,0.25,0,5,0,0,72683000,55371000,475,20,480,21,501,4.191616766,95.80838323,0.989583333,0.952380952,1808965,5.44,4.78839E+11,33252697,0,0,0,5,5,5,산업(In),Aerospace & Defense,,0,0,0.66297663,3,3,3,3,3,2,2,2,2,2,0,1,1,4,,,,
2019-12-01 00:00:00,2019,HLB글로벌,3580,,C,300,57,57,-229,-229,0,1294,483,811,757,54,142,59.62,432.43,19,-76.31,-15.8,-31.73,-844,2662,0,,3.04,28434,0,0,0,-93,0,0,,,,0,13,0,0,,,,,,,,,,,,,,2.30032E+11,28434137,0,0,0,5,5,5,산업(In),Conglomerates,,0,0,0.626738794,3,1,1,1,2,1,1,,,,0,0,0,5,,,,
2020-12-01 00:00:00,2020,HLB글로벌,3580,,C,354,-142,-142,-296,-288,-8,1308,571,736,658,78,164,77.63,302.76,-40.11299435,-81.37,-22.73,-40.69,-881,2014,0,,2.68,32700,0,0,18,-199,0,-59.11299435,9,3,0.333333333,0,12,0,0,46253000,26870000,48,4,48,4,52,7.692307692,92.30769231,1,1,1713846,5.25,1.76217E+11,32632825,0,0,0,5,5,5,산업(In),Conglomerates,,0,0,0.562691131,2,1,1,1,2,1,1,0,0,0,2,0,0,5,,,,
2021-12-01 00:00:00,2021,HLB글로벌,3580,,D,450,-133,-133,-131,-106,-25,1639,505,1134,1076,57,210,44.55,411.79,-29.55555556,-23.55,-8.88,-12.23,-268,2559,0,,8.52,42066,0,0,27.11864407,9,0,10.55743879,6,2,0.333333333,0,7,0,0,116363000,35898000,38,7,38,7,45,15.55555556,84.44444444,1,1,5136317,12.21,9.17035E+11,42065837,0,0,0,5,5,5,산업(In),Conglomerates,,0,0,0.691885296,3,1,1,1,3,1,1,0,0,0,1,1,0,5,,,,
2022-12-01 00:00:00,2022,HLB글로벌,3580,D,D,446,-147,-147,-152,-115,-37,1202,522,680,638,42,212,76.81,201.43,-32.95964126,-25.85,-10.73,-13.44,-273,1507,0,,3.63,42367,0,0,-0.888888889,-14,0,-3.4040857,5,2,0.4,0,6,0,0,50388000,35520000,36,7,36,7,43,16.27906977,83.72093023,1,1,2499534,5.9,2.31748E+11,42367042,0,0,0,5,5,5,산업(In),Conglomerates,,0,0,0.565723794,2,1,1,1,2,1,1,0,0,0,1,1,0,5,,,,
2023-12-01 00:00:00,2023,HLB글로벌,3580,,,799,-129,-129,-257,-228,-29,1101,582,519,494,25,212,111.95,133.34,-16.14518148,-28.56,-22.28,-40.28,-538,1167,0,,4.3,42380,0,,79.14798206,18,0,16.81445978,6,2,0.333333333,0,7,0,0,69859000,65949000,58,39,58,39,97,40.20618557,59.79381443,1,1,1950792,4.6,2.12749E+11,42380273,0,0,0,5,5,5,산업(In),Conglomerates,,0,0,0.471389646,2,1,1,1,2,1,1,0,0,0,1,2,2,5,,,,
2019-06-01 00:00:00,2019,방림,3610,,B,1319,21,21,57,56,1,2369,470,1898,1894,5,212,24.78,822.41,1.592115239,4.28,2.37,3.01,133,4612,40,14.96,0.43,42314,2.01,0,0,-93,0,0,,,,0,9,0,0,,,,,,,,,,,,,,90340582150,42314090,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.801181933,3,1,2,2,1,1,1,,,,0,0,0,5,,,,
2020-06-01 00:00:00,2020,방림,3610,,C,1165,-13,-13,51,50,1,2369,449,1919,1912,7,212,23.39,835.16,-1.115879828,4.28,2.16,2.62,118,4676,35,16.33,0.41,42314,1.82,0,-11.67551175,-34,-0.19,-2.707995067,4,1,0.25,0,9,0,0,45472000,33165000,205,42,205,42,247,17.00404858,82.99595142,1,1,414722,0.98,80819911900,42314090,0,0,0,5,5,5,임의소비재(Cd),Textile Manufacturing,,1,0,0.810046433,3,1,2,2,1,1,1,1,1,1,0,2,2,5,,,,
